"","X","N_TraitValue","ResDensity","ID","N_quad","N_cubic","N_Holling2","N_HollingGen","AIC_quad","AIC_cubic","AIC_Holling2","AIC_HollingGen","BIC_quad","BIC_cubic","BIC_Holling2","BIC_HollingGen","R2_quad","R2_cubic","R2_Holling2","R2_HollingGen"
"1167",1167,2.94e-05,44,39940,6.11658651364548e-05,4.71408825308043e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1168",1168,2.69e-05,44,39940,6.11658651364548e-05,4.71408825308043e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1169",1169,2.19e-05,44,39940,6.11658651364548e-05,4.71408825308043e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1170",1170,2.44e-05,44,39940,6.11658651364548e-05,4.71408825308043e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1171",1171,2.61e-05,44,39940,6.11658651364548e-05,4.71408825308043e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1172",1172,2.86e-05,44,39940,6.11658651364548e-05,4.71408825308043e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1173",1173,2.36e-05,44,39940,6.11658651364548e-05,4.71408825308043e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1174",1174,2.53e-05,44,39940,6.11658651364548e-05,4.71408825308043e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1175",1175,3.86e-05,84,39940,7.09730848880191e-05,6.1229613911699e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1176",1176,4.03e-05,84,39940,7.09730848880191e-05,6.1229613911699e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1177",1177,4.36e-05,84,39940,7.09730848880191e-05,6.1229613911699e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1178",1178,4.61e-05,84,39940,7.09730848880191e-05,6.1229613911699e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1179",1179,4.78e-05,84,39940,7.09730848880191e-05,6.1229613911699e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1180",1180,4.95e-05,84,39940,7.09730848880191e-05,6.1229613911699e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1181",1181,5.28e-05,84,39940,7.09730848880191e-05,6.1229613911699e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1182",1182,5.36e-05,84,39940,7.09730848880191e-05,6.1229613911699e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1183",1183,4.86e-05,84,39940,7.09730848880191e-05,6.1229613911699e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1184",1184,4.45e-05,84,39940,7.09730848880191e-05,6.1229613911699e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1185",1185,8.12e-05,145,39940,8.56625015715063e-05,8.18945305917441e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1186",1186,8.62e-05,145,39940,8.56625015715063e-05,8.18945305917441e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1187",1187,9.12e-05,145,39940,8.56625015715063e-05,8.18945305917441e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1188",1188,9.45e-05,145,39940,8.56625015715063e-05,8.18945305917441e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1189",1189,9.79e-05,145,39940,8.56625015715063e-05,8.18945305917441e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1190",1190,0.000101229,145,39940,8.56625015715063e-05,8.18945305917441e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1191",1191,0.000103736,145,39940,8.56625015715063e-05,8.18945305917441e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1192",1192,0.00010791,145,39940,8.56625015715063e-05,8.18945305917441e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1193",1193,0.000100396,145,39940,8.56625015715063e-05,8.18945305917441e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1194",1194,9.54e-05,145,39940,8.56625015715063e-05,8.18945305917441e-05,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1195",1195,0.000146292,290,39940,0.00011928745877766,0.000127166219727479,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1196",1196,0.000151302,290,39940,0.00011928745877766,0.000127166219727479,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1197",1197,0.000154646,290,39940,0.00011928745877766,0.000127166219727479,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1198",1198,0.000157986,290,39940,0.00011928745877766,0.000127166219727479,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1199",1199,0.000163,290,39940,0.00011928745877766,0.000127166219727479,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1200",1200,0.00016467,290,39940,0.00011928745877766,0.000127166219727479,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1201",1201,0.000170517,290,39940,0.00011928745877766,0.000127166219727479,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1202",1202,0.000173861,290,39940,0.00011928745877766,0.000127166219727479,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1203",1203,0.000173021,290,39940,0.00011928745877766,0.000127166219727479,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1204",1204,0.000174694,290,39940,0.00011928745877766,0.000127166219727479,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1205",1205,0.000170448,591,39940,0.000183279255769921,0.000205023960949017,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1206",1206,0.000172955,591,39940,0.000183279255769921,0.000205023960949017,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1207",1207,0.000177965,591,39940,0.000183279255769921,0.000205023960949017,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1208",1208,0.000189663,591,39940,0.000183279255769921,0.000205023960949017,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1209",1209,0.000200524,591,39940,0.000183279255769921,0.000205023960949017,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1210",1210,0.000210549,591,39940,0.000183279255769921,0.000205023960949017,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1211",1211,0.000238118,591,39940,0.000183279255769921,0.000205023960949017,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1212",1212,0.000231434,591,39940,0.000183279255769921,0.000205023960949017,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1213",1213,0.000243132,591,39940,0.000183279255769921,0.000205023960949017,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1214",1214,0.000231438,591,39940,0.000183279255769921,0.000205023960949017,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1215",1215,0.000178639,1131,39940,0.000278430663758315,0.000297949075343172,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1216",1216,0.000227094,1131,39940,0.000278430663758315,0.000297949075343172,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1217",1217,0.000259677,1131,39940,0.000278430663758315,0.000297949075343172,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1218",1218,0.000306458,1131,39940,0.000278430663758315,0.000297949075343172,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1219",1219,0.00035909,1131,39940,0.000278430663758315,0.000297949075343172,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1220",1220,0.000356587,1131,39940,0.000278430663758315,0.000297949075343172,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1221",1221,0.000307292,1131,39940,0.000278430663758315,0.000297949075343172,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1222",1222,0.000260514,1131,39940,0.000278430663758315,0.000297949075343172,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1223",1223,0.000229604,1131,39940,0.000278430663758315,0.000297949075343172,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1224",1224,0.000265524,1131,39940,0.000278430663758315,0.000297949075343172,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1225",1225,0.000446569,2172,39940,0.000390644897627291,0.000361463236322274,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1226",1226,0.000431531,2172,39940,0.000390644897627291,0.000361463236322274,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1227",1227,0.00038141,2172,39940,0.000390644897627291,0.000361463236322274,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1228",1228,0.000337965,2172,39940,0.000390644897627291,0.000361463236322274,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1229",1229,0.000327941,2172,39940,0.000390644897627291,0.000361463236322274,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1230",1230,0.000333788,2172,39940,0.000390644897627291,0.000361463236322274,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1231",1231,0.000337969,2172,39940,0.000390644897627291,0.000361463236322274,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1232",1232,0.00038475,2172,39940,0.000390644897627291,0.000361463236322274,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1233",1233,0.000340472,2172,39940,0.000390644897627291,0.000361463236322274,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1234",1234,0.000378906,2172,39940,0.000390644897627291,0.000361463236322274,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1235",1235,0.00031574,3716,39940,0.000384374373395928,0.000391950581734813,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1236",1236,0.000377556,3716,39940,0.000384374373395928,0.000391950581734813,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1237",1237,0.00038842,3716,39940,0.000384374373395928,0.000391950581734813,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1238",1238,0.000397611,3716,39940,0.000384374373395928,0.000391950581734813,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1239",1239,0.000495351,3716,39940,0.000384374373395928,0.000391950581734813,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1240",1240,0.000404292,3716,39940,0.000384374373395928,0.000391950581734813,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1241",1241,0.000390924,3716,39940,0.000384374373395928,0.000391950581734813,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1242",1242,0.000373375,3716,39940,0.000384374373395928,0.000391950581734813,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1243",1243,0.000396774,3716,39940,0.000384374373395928,0.000391950581734813,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
"1244",1244,0.000368372,3716,39940,0.000384374373395928,0.000391950581734813,NA,NA,-1389.25226689803,-1402.64595411506,NA,NA,-1379.72416035934,-1390.73582094169,NA,NA,0.915684165780767,0.930442858895311,NA,NA
